0,1,2,3,4,5,6,7,8,9,10
10.0,10.0,100.0,1.0,0.56,0.91,4.0,56.0,91.0,14.0,0
10.0,260.0,2600.0,26.0,0.282,0.737,1.78,732.0,1916.0,412.0,0
33.0,180.0,5940.0,5.455,0.23600000000000002,0.611,1.68,1400.0,3627.0,835.0,0
8.0,15.0,120.0,1.875,0.45799999999999996,0.95,2.2,55.0,114.0,25.0,0
8.0,7.0,56.0,0.875,0.321,0.429,6.0,18.0,24.0,3.0,0
7.0,51.0,357.0,7.2860000000000005,0.325,0.871,1.66,116.0,311.0,70.0,0
7.0,3.0,21.0,0.429,0.5710000000000001,1.0,3.0,12.0,21.0,4.0,0
10.0,171.0,1710.0,17.1,0.126,0.452,1.78,215.0,773.0,121.0,0
8.0,183.0,1464.0,22.875,0.185,0.76,1.43,271.0,1112.0,190.0,0
10.0,7.0,70.0,0.7,0.35700000000000004,0.871,2.08,25.0,61.0,12.0,0
10.0,36.0,360.0,3.6,0.319,0.8170000000000001,1.98,115.0,294.0,58.0,0
9.0,99.0,891.0,11.0,0.461,0.9059999999999999,2.65,411.0,807.0,155.0,0
14.0,269.0,3766.0,19.214000000000002,0.337,0.625,4.61,1271.0,2353.0,276.0,0
11.0,271.0,2981.0,24.636,0.162,0.542,1.36,483.0,1616.0,355.0,0
9.0,67.0,603.0,7.444,0.46799999999999997,0.823,3.76,282.0,496.0,75.0,0
7.0,96.0,672.0,13.714,0.314,0.988,1.77,211.0,664.0,119.0,0
10.0,49.0,490.0,4.9,0.196,0.7509999999999999,1.26,96.0,368.0,76.0,0
12.0,40.0,480.0,3.333,0.46,0.5920000000000001,7.62,221.0,284.0,29.0,0
12.0,230.0,2760.0,19.167,0.16399999999999998,0.57,3.48,453.0,1572.0,130.0,0
7.0,18.0,126.0,2.571,0.397,0.9840000000000001,1.79,50.0,124.0,28.0,0
7.0,32.0,224.0,4.571000000000001,0.308,0.777,1.25,69.0,174.0,55.0,0
5.0,13.0,65.0,2.6,0.5539999999999999,0.8,2.57,36.0,52.0,14.0,0
7.0,22.0,154.0,3.1430000000000002,0.247,0.883,1.19,38.0,136.0,32.0,0
5.0,28.0,140.0,5.6,0.321,0.95,1.45,45.0,133.0,31.0,0
7.0,20.0,140.0,2.8569999999999998,0.46399999999999997,1.0,2.24,65.0,140.0,29.0,0
10.0,33.0,330.0,3.3,0.318,0.758,2.33,105.0,250.0,45.0,0
7.0,31.0,217.0,4.428999999999999,0.461,0.922,2.13,100.0,200.0,47.0,0
9.0,343.0,3087.0,38.111,0.162,0.677,1.24,499.0,2091.0,401.0,0
8.0,38.0,304.0,4.75,0.33899999999999997,0.7659999999999999,1.75,103.0,233.0,59.0,0
8.0,42.0,336.0,5.25,0.423,0.9790000000000001,2.37,142.0,329.0,60.0,0
10.0,35.0,350.0,3.5,0.311,0.72,1.88,109.0,252.0,58.0,0
11.0,30.0,330.0,2.727,0.467,0.8240000000000001,4.16,154.0,272.0,37.0,0
7.0,41.0,287.0,5.857,0.42200000000000004,1.0,1.73,121.0,287.0,70.0,0
8.0,25.0,200.0,3.125,0.31,0.67,1.63,62.0,134.0,38.0,0
7.0,20.0,140.0,2.8569999999999998,0.379,1.0,1.61,53.0,140.0,33.0,0
10.0,18.0,180.0,1.8,0.467,0.778,8.4,84.0,140.0,10.0,0
5.0,43.0,215.0,8.6,0.233,0.8,1.35,50.0,172.0,37.0,0
8.0,45.0,360.0,5.625,0.222,0.8059999999999999,1.9,80.0,290.0,42.0,0
9.0,43.0,387.0,4.7780000000000005,0.47,0.948,3.31,182.0,367.0,55.0,0
24.0,187.0,4488.0,7.792000000000001,0.485,0.9179999999999999,8.16,2178.0,4122.0,267.0,0
6.0,96.0,576.0,16.0,0.267,0.9390000000000001,1.51,154.0,541.0,102.0,0
9.0,36.0,324.0,4.0,0.395,0.6729999999999999,2.37,128.0,218.0,54.0,0
12.0,232.0,2784.0,19.333,0.316,0.703,2.34,879.0,1957.0,375.0,0
7.0,66.0,462.0,9.429,0.294,0.924,1.46,136.0,427.0,93.0,0
6.0,11.0,66.0,1.8330000000000002,0.33299999999999996,0.8029999999999999,1.69,22.0,53.0,13.0,0
7.0,8.0,56.0,1.143,0.39299999999999996,1.0,1.69,22.0,56.0,13.0,0
4.0,31.0,124.0,7.75,0.419,0.9440000000000001,1.58,52.0,117.0,33.0,0
6.0,10.0,60.0,1.6669999999999998,0.45,0.85,1.93,27.0,51.0,14.0,0
8.0,12.0,96.0,1.5,0.469,0.948,2.14,45.0,91.0,21.0,0
7.0,42.0,294.0,6.0,0.293,0.857,2.61,86.0,252.0,33.0,0
17.0,22.0,374.0,1.294,0.321,0.406,8.57,120.0,152.0,14.0,0
9.0,120.0,1080.0,13.333,0.331,0.8590000000000001,1.98,358.0,928.0,181.0,0
6.0,39.0,234.0,6.5,0.303,0.7390000000000001,1.58,71.0,173.0,45.0,0
6.0,96.0,576.0,16.0,0.335,0.703,2.44,193.0,405.0,79.0,0
8.0,9.0,72.0,1.125,0.40299999999999997,0.722,1.93,29.0,52.0,15.0,0
9.0,134.0,1206.0,14.889000000000001,0.21600000000000003,0.68,1.65,260.0,820.0,158.0,0
8.0,9.0,72.0,1.125,0.389,0.708,2.33,28.0,51.0,12.0,0
7.0,47.0,329.0,6.7139999999999995,0.28600000000000003,0.7170000000000001,1.4,94.0,236.0,67.0,0
8.0,69.0,552.0,8.625,0.27899999999999997,0.687,1.5,154.0,379.0,103.0,0
5.0,7.0,35.0,1.4,0.5429999999999999,1.0,2.11,19.0,35.0,9.0,0
6.0,41.0,246.0,6.832999999999999,0.22399999999999998,0.85,1.2,55.0,209.0,46.0,0
11.0,30.0,330.0,2.727,0.297,0.6,2.39,98.0,198.0,41.0,0
8.0,81.0,648.0,10.125,0.221,0.591,1.29,143.0,383.0,111.0,0
7.0,9.0,63.0,1.286,0.381,0.9520000000000001,1.85,24.0,60.0,13.0,0
7.0,7.0,49.0,1.0,0.28600000000000003,0.633,1.56,14.0,31.0,9.0,0
7.0,65.0,455.0,9.286,0.215,0.7979999999999999,1.38,98.0,363.0,71.0,0
9.0,245.0,2205.0,27.221999999999998,0.16,0.607,1.39,353.0,1338.0,254.0,0
7.0,115.0,805.0,16.429000000000002,0.273,0.7040000000000001,1.72,220.0,567.0,128.0,0
8.0,24.0,192.0,3.0,0.32799999999999996,0.625,1.75,63.0,120.0,36.0,0
13.0,104.0,1352.0,8.0,0.198,0.639,3.44,268.0,864.0,78.0,0
9.0,59.0,531.0,6.556,0.335,0.821,1.96,178.0,436.0,91.0,0
8.0,102.0,816.0,12.75,0.212,0.884,1.25,173.0,721.0,138.0,0
9.0,181.0,1629.0,20.111,0.369,0.737,2.99,601.0,1201.0,201.0,0
9.0,98.0,882.0,10.889000000000001,0.285,0.645,2.06,251.0,569.0,122.0,0
10.0,25.0,250.0,2.5,0.332,0.772,1.89,83.0,193.0,44.0,0
8.0,16.0,128.0,2.0,0.43,0.8590000000000001,2.2,55.0,110.0,25.0,0
9.0,83.0,747.0,9.222000000000001,0.284,0.8490000000000001,1.91,212.0,634.0,111.0,0
9.0,46.0,414.0,5.111000000000001,0.365,0.848,2.01,151.0,351.0,75.0,0
8.0,44.0,352.0,5.5,0.284,0.6729999999999999,1.43,100.0,237.0,70.0,0
7.0,11.0,77.0,1.571,0.364,0.727,1.56,28.0,56.0,18.0,0
8.0,22.0,176.0,2.75,0.39799999999999996,0.79,2.59,70.0,139.0,27.0,0
12.0,84.0,1008.0,7.0,0.43,0.703,3.52,433.0,709.0,123.0,0
11.0,17.0,187.0,1.545,0.321,0.652,4.29,60.0,122.0,14.0,0
9.0,120.0,1080.0,13.333,0.17600000000000002,0.752,1.29,190.0,812.0,147.0,0
6.0,14.0,84.0,2.333,0.27399999999999997,0.893,1.64,23.0,75.0,14.0,0
8.0,4.0,32.0,0.5,0.406,0.7809999999999999,2.17,13.0,25.0,6.0,0
9.0,38.0,342.0,4.2219999999999995,0.444,0.898,2.71,152.0,307.0,56.0,0
8.0,14.0,112.0,1.75,0.48200000000000004,0.759,3.38,54.0,85.0,16.0,0
9.0,207.0,1863.0,23.0,0.177,0.632,1.29,330.0,1178.0,255.0,0
6.0,221.0,1326.0,36.833,0.268,0.536,1.95,356.0,711.0,183.0,0
8.0,60.0,480.0,7.5,0.433,0.8420000000000001,3.01,208.0,404.0,69.0,0
8.0,36.0,288.0,4.5,0.42700000000000005,1.0,2.05,123.0,288.0,60.0,0
10.0,511.0,5110.0,51.1,0.134,0.557,1.28,684.0,2846.0,534.0,0
7.0,13.0,91.0,1.857,0.374,0.978,1.79,34.0,89.0,19.0,0
8.0,19.0,152.0,2.375,0.355,0.868,1.74,54.0,132.0,31.0,0
12.0,118.0,1416.0,9.833,0.255,0.7,2.06,361.0,991.0,175.0,0
8.0,47.0,376.0,5.875,0.34,0.753,2.0,128.0,283.0,64.0,0
4.0,16.0,64.0,4.0,0.391,0.938,1.67,25.0,60.0,15.0,0
7.0,31.0,217.0,4.428999999999999,0.304,0.843,1.32,66.0,183.0,50.0,0
7.0,26.0,182.0,3.714,0.302,0.912,1.53,55.0,166.0,36.0,0
3.0,4.0,12.0,1.3330000000000002,0.75,0.75,9.0,9.0,9.0,1.0,0
9.0,47.0,423.0,5.222,0.336,0.8909999999999999,1.78,142.0,377.0,80.0,0
8.0,34.0,272.0,4.25,0.379,0.971,1.84,103.0,264.0,56.0,0
9.0,464.0,4176.0,51.556000000000004,0.158,0.55,1.3,658.0,2297.0,505.0,0
9.0,284.0,2556.0,31.555999999999997,0.141,0.601,1.26,361.0,1537.0,286.0,0
9.0,352.0,3168.0,39.111,0.205,0.6920000000000001,1.34,651.0,2193.0,486.0,0
10.0,38.0,380.0,3.8,0.434,0.892,2.89,165.0,339.0,57.0,0
9.0,41.0,369.0,4.556,0.298,0.775,1.9,110.0,286.0,58.0,0
5.0,5.0,25.0,1.0,0.36,0.56,3.0,9.0,14.0,3.0,0
8.0,65.0,520.0,8.125,0.302,0.9079999999999999,1.74,157.0,472.0,90.0,0
9.0,14.0,126.0,1.556,0.33299999999999996,0.897,2.47,42.0,113.0,17.0,0
11.0,72.0,792.0,6.545,0.665,0.938,6.35,527.0,743.0,83.0,0
11.0,167.0,1837.0,15.182,0.371,0.8,2.86,681.0,1470.0,238.0,0
16.0,367.0,5872.0,22.938000000000002,0.385,0.575,5.29,2258.0,3377.0,427.0,0
8.0,28.0,224.0,3.5,0.46,0.79,2.58,103.0,177.0,40.0,0
5.0,5.0,25.0,1.0,0.72,0.72,18.0,18.0,18.0,1.0,0
9.0,8.0,72.0,0.889,0.583,0.972,21.0,42.0,70.0,2.0,0
7.0,16.0,112.0,2.286,0.446,0.946,2.0,50.0,106.0,25.0,0
1.0,263.0,263.0,263.0,0.152,1.0,1.03,40.0,263.0,39.0,0
15.0,29.0,435.0,1.933,0.524,0.97,4.15,228.0,422.0,55.0,0
24.0,177.0,4248.0,7.375,0.508,0.927,8.05,2157.0,3939.0,268.0,0
9.0,376.0,3384.0,41.778,0.225,0.875,1.34,760.0,2960.0,569.0,0
12.0,331.0,3972.0,27.583000000000002,0.237,0.535,2.19,942.0,2125.0,431.0,0
12.0,72.0,864.0,6.0,0.281,0.807,2.15,243.0,697.0,113.0,0
6.0,18.0,108.0,3.0,0.537,0.981,2.64,58.0,106.0,22.0,0
9.0,84.0,756.0,9.333,0.25,0.955,1.83,189.0,722.0,103.0,0
10.0,55.0,550.0,5.5,0.6779999999999999,0.8270000000000001,6.32,373.0,455.0,59.0,0
10.0,197.0,1970.0,19.7,0.245,0.7509999999999999,1.87,482.0,1479.0,258.0,0
7.0,6.0,42.0,0.857,0.35700000000000004,1.0,1.67,15.0,42.0,9.0,0
9.0,1.0,9.0,0.111,1.0,1.0,9.0,9.0,9.0,1.0,0
16.0,92.0,1472.0,5.75,0.245,0.522,3.61,361.0,769.0,100.0,0
9.0,26.0,234.0,2.889,0.385,0.85,1.88,90.0,199.0,48.0,0
10.0,34.0,340.0,3.4,0.35600000000000004,0.7440000000000001,1.98,121.0,253.0,61.0,0
7.0,43.0,301.0,6.143,0.319,0.8009999999999999,1.41,96.0,241.0,68.0,0
10.0,80.0,800.0,8.0,0.275,0.435,3.93,220.0,348.0,56.0,0
9.0,82.0,738.0,9.111,0.337,0.821,2.49,249.0,606.0,100.0,0
10.0,31.0,310.0,3.1,0.32899999999999996,0.9520000000000001,2.08,102.0,295.0,49.0,0
7.0,18.0,126.0,2.571,0.413,0.9520000000000001,1.86,52.0,120.0,28.0,0
8.0,33.0,264.0,4.125,0.314,0.705,2.13,83.0,186.0,39.0,0
9.0,36.0,324.0,4.0,0.552,0.9259999999999999,3.51,179.0,300.0,51.0,0
9.0,81.0,729.0,9.0,0.332,0.9740000000000001,2.09,242.0,710.0,116.0,0
7.0,100.0,700.0,14.286,0.28300000000000003,0.987,1.68,198.0,691.0,118.0,0
9.0,36.0,324.0,4.0,0.506,0.91,2.93,164.0,295.0,56.0,0
6.0,18.0,108.0,3.0,0.306,0.787,1.32,33.0,85.0,25.0,0
7.0,153.0,1071.0,21.857,0.467,0.97,2.75,500.0,1039.0,182.0,0
11.0,15.0,165.0,1.364,0.35200000000000004,0.8909999999999999,2.07,58.0,147.0,28.0,0
8.0,12.0,96.0,1.5,0.41700000000000004,0.927,1.74,40.0,89.0,23.0,0
10.0,18.0,180.0,1.8,0.294,0.872,2.3,53.0,157.0,23.0,0
6.0,44.0,264.0,7.332999999999999,0.447,0.8109999999999999,2.11,118.0,214.0,56.0,0
8.0,24.0,192.0,3.0,0.318,0.9740000000000001,1.56,61.0,187.0,39.0,0
9.0,533.0,4797.0,59.222,0.166,0.8029999999999999,1.3,797.0,3853.0,612.0,0
6.0,17.0,102.0,2.833,0.294,0.863,1.15,30.0,88.0,26.0,0
7.0,8.0,56.0,1.143,0.268,0.679,1.15,15.0,38.0,13.0,0
3.0,16.0,48.0,5.332999999999999,0.375,0.938,2.25,18.0,45.0,8.0,0
4.0,10.0,40.0,2.5,0.3,0.65,3.0,12.0,26.0,4.0,0
8.0,23.0,184.0,2.875,0.28800000000000003,1.0,1.47,53.0,184.0,36.0,0
8.0,15.0,120.0,1.875,0.475,0.992,2.59,57.0,119.0,22.0,0
9.0,59.0,531.0,6.556,0.237,0.802,1.56,126.0,426.0,81.0,0
10.0,40.0,400.0,4.0,0.33799999999999997,0.878,1.9,135.0,351.0,71.0,0
11.0,8.0,88.0,0.727,0.705,1.0,7.75,62.0,88.0,8.0,0
8.0,14.0,112.0,1.75,0.223,0.6609999999999999,3.57,25.0,74.0,7.0,0
11.0,8.0,88.0,0.727,0.261,1.0,2.09,23.0,88.0,11.0,0
10.0,12.0,120.0,1.2,0.55,0.875,4.71,66.0,105.0,14.0,0
9.0,119.0,1071.0,13.222000000000001,0.42200000000000004,0.965,2.34,452.0,1033.0,193.0,0
10.0,28.0,280.0,2.8,0.34299999999999997,0.975,2.13,96.0,273.0,45.0,0
7.0,52.0,364.0,7.428999999999999,0.266,0.9590000000000001,1.21,97.0,349.0,80.0,0
8.0,82.0,656.0,10.25,0.418,0.753,2.51,274.0,494.0,109.0,0
6.0,32.0,192.0,5.332999999999999,0.28600000000000003,0.8909999999999999,1.41,55.0,171.0,39.0,0
8.0,69.0,552.0,8.625,0.312,0.8420000000000001,1.91,172.0,465.0,90.0,0
8.0,54.0,432.0,6.75,0.275,0.778,1.37,119.0,336.0,87.0,0
8.0,82.0,656.0,10.25,0.28800000000000003,0.997,1.99,189.0,654.0,95.0,0
7.0,59.0,413.0,8.429,0.228,0.659,1.24,94.0,272.0,76.0,0
6.0,94.0,564.0,15.667,0.184,0.934,1.32,104.0,527.0,79.0,0
12.0,40.0,480.0,3.333,0.271,0.733,1.97,130.0,352.0,66.0,0
5.0,93.0,465.0,18.6,0.35100000000000003,1.0,1.66,163.0,465.0,98.0,0
6.0,96.0,576.0,16.0,0.217,0.797,1.45,125.0,459.0,86.0,0
12.0,98.0,1176.0,8.167,0.245,0.624,2.23,288.0,734.0,129.0,0
9.0,34.0,306.0,3.778,0.41200000000000003,0.902,1.91,126.0,276.0,66.0,0
8.0,28.0,224.0,3.5,0.442,0.795,2.48,99.0,178.0,40.0,0
9.0,83.0,747.0,9.222000000000001,0.371,0.727,3.3,277.0,543.0,84.0,0
8.0,69.0,552.0,8.625,0.366,0.897,1.94,202.0,495.0,104.0,0
8.0,152.0,1216.0,19.0,0.19899999999999998,0.677,1.27,242.0,823.0,191.0,0
8.0,6.0,48.0,0.75,0.375,0.792,3.0,18.0,38.0,6.0,0
3.0,3.0,9.0,1.0,0.778,0.778,7.0,7.0,7.0,1.0,0
10.0,179.0,1790.0,17.9,0.2,0.758,1.41,358.0,1356.0,254.0,0
7.0,29.0,203.0,4.143,0.281,0.8420000000000001,1.46,57.0,171.0,39.0,0
9.0,107.0,963.0,11.889000000000001,0.217,0.8420000000000001,1.34,209.0,811.0,156.0,0
11.0,100.0,1100.0,9.091000000000001,0.26899999999999996,0.765,1.9,296.0,842.0,156.0,0
5.0,19.0,95.0,3.8,0.23199999999999998,0.4,5.5,22.0,38.0,4.0,0
10.0,145.0,1450.0,14.5,0.268,0.747,1.83,389.0,1083.0,213.0,0
9.0,213.0,1917.0,23.666999999999998,0.203,0.784,1.41,390.0,1503.0,276.0,0
7.0,20.0,140.0,2.8569999999999998,0.32899999999999996,1.0,1.48,46.0,140.0,31.0,0
9.0,535.0,4815.0,59.443999999999996,0.11800000000000001,0.48200000000000004,1.31,566.0,2323.0,432.0,0
9.0,4.0,36.0,0.444,0.47200000000000003,0.861,5.67,17.0,31.0,3.0,0
1.0,29.0,29.0,29.0,0.31,1.0,1.13,9.0,29.0,8.0,0
10.0,100.0,1000.0,10.0,0.212,0.7020000000000001,1.45,212.0,702.0,146.0,0
4.0,137.0,548.0,34.25,0.17300000000000001,0.622,3.28,95.0,341.0,29.0,0
10.0,21.0,210.0,2.1,0.348,0.757,3.17,73.0,159.0,23.0,0
14.0,319.0,4466.0,22.785999999999998,0.37,0.5770000000000001,4.54,1654.0,2577.0,364.0,0
13.0,58.0,754.0,4.462,0.336,0.599,3.2,253.0,452.0,79.0,0
11.0,30.0,330.0,2.727,0.379,0.7390000000000001,3.05,125.0,244.0,41.0,0
5.0,17.0,85.0,3.4,0.376,0.741,2.91,32.0,63.0,11.0,0
9.0,86.0,774.0,9.556000000000001,0.39399999999999996,0.705,2.85,305.0,546.0,107.0,0
13.0,38.0,494.0,2.923,0.314,0.9570000000000001,3.6,155.0,473.0,43.0,0
9.0,21.0,189.0,2.333,0.317,0.778,2.61,60.0,147.0,23.0,0
9.0,97.0,873.0,10.777999999999999,0.32799999999999996,0.9209999999999999,1.77,286.0,804.0,162.0,0
8.0,22.0,176.0,2.75,0.40299999999999997,1.0,2.03,71.0,176.0,35.0,0
11.0,119.0,1309.0,10.818,0.261,0.7979999999999999,1.88,341.0,1045.0,181.0,0
12.0,8.0,96.0,0.667,0.302,1.0,2.9,29.0,96.0,10.0,0
10.0,31.0,310.0,3.1,0.316,0.752,1.66,98.0,233.0,59.0,0
7.0,9.0,63.0,1.286,0.349,0.905,2.2,22.0,57.0,10.0,0
5.0,23.0,115.0,4.6,0.504,0.7829999999999999,2.42,58.0,90.0,24.0,0
5.0,30.0,150.0,6.0,0.16,0.66,1.71,24.0,99.0,14.0,0
8.0,12.0,96.0,1.5,0.396,0.99,1.9,38.0,95.0,20.0,0
1.0,40.0,40.0,40.0,0.9,1.0,12.0,36.0,40.0,3.0,0
5.0,21.0,105.0,4.2,0.295,0.733,1.48,31.0,77.0,21.0,0
9.0,12.0,108.0,1.3330000000000002,0.491,0.889,2.41,53.0,96.0,22.0,0
4.0,8.0,32.0,2.0,0.344,0.7809999999999999,1.83,11.0,25.0,6.0,0
11.0,20.0,220.0,1.818,0.223,0.373,2.58,49.0,82.0,19.0,0
7.0,215.0,1505.0,30.714000000000002,0.5479999999999999,0.997,3.35,824.0,1500.0,246.0,0
9.0,15.0,135.0,1.6669999999999998,0.17800000000000002,0.556,1.6,24.0,75.0,15.0,0
9.0,82.0,738.0,9.111,0.428,0.9359999999999999,2.38,316.0,691.0,133.0,0
9.0,295.0,2655.0,32.778,0.2,0.5589999999999999,1.5,531.0,1483.0,354.0,0
8.0,33.0,264.0,4.125,0.436,0.8859999999999999,1.89,115.0,234.0,61.0,0
6.0,20.0,120.0,3.333,0.33299999999999996,0.9420000000000001,1.21,40.0,113.0,33.0,0
10.0,25.0,250.0,2.5,0.34,0.816,1.89,85.0,204.0,45.0,0
7.0,16.0,112.0,2.286,0.43799999999999994,0.857,2.04,49.0,96.0,24.0,0
8.0,21.0,168.0,2.625,0.28,0.9229999999999999,1.38,47.0,155.0,34.0,0
9.0,5.0,45.0,0.556,0.467,0.556,10.5,21.0,25.0,2.0,0
9.0,36.0,324.0,4.0,0.654,0.92,6.42,212.0,298.0,33.0,0
22.0,72.0,1584.0,3.273,0.52,0.856,10.04,823.0,1356.0,82.0,0
9.0,46.0,414.0,5.111000000000001,0.316,0.857,1.72,131.0,355.0,76.0,0
13.0,147.0,1911.0,11.308,0.358,0.703,3.6,684.0,1343.0,190.0,0
5.0,29.0,145.0,5.8,0.5379999999999999,0.89,2.36,78.0,129.0,33.0,0
8.0,34.0,272.0,4.25,0.36,0.7170000000000001,1.88,98.0,195.0,52.0,0
9.0,40.0,360.0,4.444,0.275,0.875,1.6,99.0,315.0,62.0,0
9.0,81.0,729.0,9.0,0.187,0.542,1.49,136.0,395.0,91.0,0
22.0,71.0,1562.0,3.227,0.48700000000000004,0.8340000000000001,10.13,760.0,1302.0,75.0,0
8.0,49.0,392.0,6.125,0.441,0.997,1.9,173.0,391.0,91.0,0
9.0,13.0,117.0,1.444,0.53,0.88,3.26,62.0,103.0,19.0,0
7.0,8.0,56.0,1.143,0.304,0.768,1.42,17.0,43.0,12.0,0
9.0,39.0,351.0,4.333,0.293,0.937,2.06,103.0,329.0,50.0,0
10.0,19.0,190.0,1.9,0.332,0.695,3.71,63.0,132.0,17.0,0
8.0,5.0,40.0,0.625,0.4,1.0,2.67,16.0,40.0,6.0,0
7.0,5.0,35.0,0.7140000000000001,0.429,0.8859999999999999,2.5,15.0,31.0,6.0,0
12.0,71.0,852.0,5.917000000000001,0.631,0.904,6.64,538.0,770.0,81.0,0
11.0,116.0,1276.0,10.545,0.27399999999999997,0.804,1.8,350.0,1026.0,194.0,0
7.0,9.0,63.0,1.286,0.429,0.667,3.0,27.0,42.0,9.0,0
7.0,29.0,203.0,4.143,0.36,0.9359999999999999,1.4,73.0,190.0,52.0,0
8.0,42.0,336.0,5.25,0.363,0.97,2.18,122.0,326.0,56.0,0
10.0,162.0,1620.0,16.2,0.45399999999999996,0.573,5.93,735.0,928.0,124.0,0
1.0,7.0,7.0,7.0,1.0,1.0,7.0,7.0,7.0,1.0,0
9.0,10.0,90.0,1.111,0.344,0.5329999999999999,3.88,31.0,48.0,8.0,0
8.0,67.0,536.0,8.375,0.392,0.7240000000000001,2.31,210.0,388.0,91.0,0
8.0,14.0,112.0,1.75,0.429,1.0,2.4,48.0,112.0,20.0,0
10.0,76.0,760.0,7.6,0.322,0.6890000000000001,1.99,245.0,524.0,123.0,0
16.0,344.0,5504.0,21.5,0.373,0.5720000000000001,5.73,2053.0,3146.0,358.0,0
7.0,223.0,1561.0,31.857,0.121,0.527,1.33,189.0,823.0,142.0,0
9.0,83.0,747.0,9.222000000000001,0.376,0.687,2.49,281.0,513.0,113.0,0
9.0,175.0,1575.0,19.444000000000003,0.177,0.624,1.26,279.0,983.0,222.0,0
9.0,111.0,999.0,12.333,0.188,0.769,1.49,188.0,768.0,126.0,0
12.0,410.0,4920.0,34.167,0.324,0.706,2.47,1595.0,3474.0,645.0,0
17.0,98.0,1666.0,5.765,0.929,1.0,14.88,1548.0,1666.0,104.0,0
10.0,11.0,110.0,1.1,0.491,0.845,4.5,54.0,93.0,12.0,0
7.0,74.0,518.0,10.571,0.276,0.6829999999999999,1.57,143.0,354.0,91.0,0
9.0,172.0,1548.0,19.111,0.171,0.731,1.31,265.0,1131.0,202.0,0
6.0,18.0,108.0,3.0,0.491,0.88,2.04,53.0,95.0,26.0,0
25.0,495.0,12375.0,19.8,0.46399999999999997,0.9520000000000001,7.33,5748.0,11777.0,784.0,0
8.0,12.0,96.0,1.5,0.521,0.958,2.5,50.0,92.0,20.0,0
2.0,14.0,28.0,7.0,0.39299999999999996,0.536,3.67,11.0,15.0,3.0,0
10.0,79.0,790.0,7.9,0.244,0.742,1.79,193.0,586.0,108.0,0
8.0,64.0,512.0,8.0,0.336,0.846,2.12,172.0,433.0,81.0,0
9.0,17.0,153.0,1.889,0.627,0.922,6.4,96.0,141.0,15.0,0
7.0,26.0,182.0,3.714,0.33,0.7859999999999999,2.07,60.0,143.0,29.0,0
9.0,179.0,1611.0,19.889,0.341,0.745,2.4,550.0,1200.0,229.0,0
5.0,5.0,25.0,1.0,0.52,1.0,2.17,13.0,25.0,6.0,0
9.0,5.0,45.0,0.556,0.244,0.867,2.2,11.0,39.0,5.0,0
26.0,184.0,4784.0,7.077000000000001,0.773,0.8859999999999999,16.88,3696.0,4241.0,219.0,0
24.0,166.0,3984.0,6.917000000000001,0.905,0.98,17.08,3604.0,3905.0,211.0,0
7.0,13.0,91.0,1.857,0.264,0.648,1.41,24.0,59.0,17.0,0
11.0,272.0,2992.0,24.726999999999997,0.26,0.6809999999999999,1.82,778.0,2038.0,428.0,0
9.0,40.0,360.0,4.444,0.35600000000000004,0.9670000000000001,2.29,128.0,348.0,56.0,0
8.0,168.0,1344.0,21.0,0.32,0.909,1.76,430.0,1222.0,245.0,0
5.0,18.0,90.0,3.6,0.4,0.8109999999999999,1.64,36.0,73.0,22.0,0
10.0,18.0,180.0,1.8,0.294,0.883,1.96,53.0,159.0,27.0,0
8.0,19.0,152.0,2.375,0.38799999999999996,0.664,2.19,59.0,101.0,27.0,0
9.0,19.0,171.0,2.1109999999999998,0.251,0.977,1.34,43.0,167.0,32.0,0
12.0,43.0,516.0,3.583,0.293,0.7909999999999999,2.29,151.0,408.0,66.0,0
8.0,121.0,968.0,15.125,0.431,0.98,3.11,417.0,949.0,134.0,0
8.0,20.0,160.0,2.5,0.425,1.0,2.27,68.0,160.0,30.0,0
10.0,35.0,350.0,3.5,0.337,0.7140000000000001,1.87,118.0,250.0,63.0,0
8.0,7.0,56.0,0.875,0.518,1.0,2.64,29.0,56.0,11.0,0
8.0,231.0,1848.0,28.875,0.21,0.5429999999999999,1.65,389.0,1003.0,236.0,0
8.0,183.0,1464.0,22.875,0.28800000000000003,0.664,2.08,421.0,972.0,202.0,0
5.0,18.0,90.0,3.6,0.37799999999999995,0.956,1.62,34.0,86.0,21.0,0
8.0,5.0,40.0,0.625,0.425,1.0,1.55,17.0,40.0,11.0,0
9.0,37.0,333.0,4.111000000000001,0.517,0.934,2.82,172.0,311.0,61.0,0
6.0,12.0,72.0,2.0,0.319,0.653,2.09,23.0,47.0,11.0,0
8.0,7.0,56.0,0.875,0.48200000000000004,0.946,2.45,27.0,53.0,11.0,0
13.0,225.0,2925.0,17.308,0.253,0.893,3.27,740.0,2612.0,226.0,0
8.0,41.0,328.0,5.125,0.37799999999999995,0.945,1.61,124.0,310.0,77.0,0
8.0,25.0,200.0,3.125,0.24,0.91,1.45,48.0,182.0,33.0,0
11.0,11.0,121.0,1.0,0.455,0.818,5.5,55.0,99.0,10.0,0
5.0,3.0,15.0,0.6,0.6,0.9329999999999999,3.0,9.0,14.0,3.0,0
22.0,208.0,4576.0,9.455,0.203,0.555,1.59,928.0,2539.0,585.0,0
10.0,30.0,300.0,3.0,0.307,0.94,1.96,92.0,282.0,47.0,0
